"","distance","location","Model"
"1301",1.83272380458015,"armstrong","NULL"
"1311",1.84237483562341,"armstrong","NULL"
"1321",1.85202586666667,"armstrong","NULL"
"1331",1.86167689770992,"armstrong","NULL"
"1341",1.87132792875318,"armstrong","NULL"
"1351",1.88097895979644,"armstrong","NULL"
"1361",1.89062999083969,"armstrong","NULL"
"1371",1.90028102188295,"armstrong","NULL"
"1381",1.90993205292621,"armstrong","NULL"
"1391",1.91958308396947,"armstrong","NULL"
"1401",1.92923411501272,"armstrong","NULL"
"1411",1.93888514605598,"armstrong","NULL"
"1421",1.94853617709924,"armstrong","NULL"
"1431",1.95818720814249,"armstrong","NULL"
"1441",1.96783823918575,"armstrong","NULL"
"1451",1.97748927022901,"armstrong","NULL"
"1461",1.98714030127226,"armstrong","NULL"
"1471",1.99679133231552,"armstrong","NULL"
"1481",2.00644236335878,"armstrong","NULL"
"1491",2.01609339440204,"armstrong","NULL"
"1501",2.02574442544529,"armstrong","NULL"
"1511",2.03539545648855,"armstrong","NULL"
"1521",2.04504648753181,"armstrong","NULL"
"153",2.05469751857506,"armstrong","NULL"
"154",2.06434854961832,"armstrong","NULL"
"155",2.07399958066158,"armstrong","NULL"
"156",2.08365061170483,"armstrong","NULL"
"157",2.09330164274809,"armstrong","NULL"
"158",2.10295267379135,"armstrong","NULL"
"159",2.11260370483461,"armstrong","NULL"
"160",2.12225473587786,"armstrong","NULL"
"161",2.13190576692112,"armstrong","NULL"
"162",2.14155679796438,"armstrong","NULL"
"163",2.15120782900763,"armstrong","NULL"
"164",2.16085886005089,"armstrong","NULL"
"165",2.17050989109415,"armstrong","NULL"
"166",2.1801609221374,"armstrong","NULL"
"167",2.18981195318066,"armstrong","NULL"
"168",2.19946298422392,"armstrong","NULL"
"169",2.20911401526718,"armstrong","NULL"
"170",2.21876504631043,"armstrong","NULL"
"171",2.22841607735369,"armstrong","NULL"
"172",2.23806710839695,"armstrong","NULL"
"173",2.2477181394402,"armstrong","NULL"
"174",2.25736917048346,"armstrong","NULL"
"175",2.26702020152672,"armstrong","NULL"
"176",2.27667123256997,"armstrong","NULL"
"177",2.28632226361323,"armstrong","NULL"
"178",2.29597329465649,"armstrong","NULL"
"179",2.30562432569975,"armstrong","NULL"
"180",2.315275356743,"armstrong","NULL"
"181",2.32492638778626,"armstrong","NULL"
"182",2.33457741882952,"armstrong","NULL"
"183",2.34422844987277,"armstrong","NULL"
"184",2.35387948091603,"armstrong","NULL"
"185",2.36353051195929,"armstrong","NULL"
"186",2.37318154300254,"armstrong","NULL"
"187",2.3828325740458,"armstrong","NULL"
"188",2.39248360508906,"armstrong","NULL"
"189",2.40213463613232,"armstrong","NULL"
"190",2.41178566717557,"armstrong","NULL"
"191",2.42143669821883,"armstrong","NULL"
"192",2.43108772926209,"armstrong","NULL"
"193",2.44073876030534,"armstrong","NULL"
"194",2.4503897913486,"armstrong","NULL"
"195",2.46004082239186,"armstrong","NULL"
"196",2.46969185343511,"armstrong","NULL"
"197",2.47934288447837,"armstrong","NULL"
"198",2.48899391552163,"armstrong","NULL"
"199",2.49864494656489,"armstrong","NULL"
"200",2.50829597760814,"armstrong","NULL"
"201",2.5179470086514,"armstrong","NULL"
"202",2.52759803969466,"armstrong","NULL"
"203",2.53724907073791,"armstrong","NULL"
"204",2.54690010178117,"armstrong","NULL"
"205",2.55655113282443,"armstrong","NULL"
"206",2.56620216386768,"armstrong","NULL"
"207",2.57585319491094,"armstrong","NULL"
"208",2.5855042259542,"armstrong","NULL"
"209",2.59515525699746,"armstrong","NULL"
"210",2.60480628804071,"armstrong","NULL"
"211",2.61445731908397,"armstrong","NULL"
"212",2.62410835012723,"armstrong","NULL"
"213",2.63375938117048,"armstrong","NULL"
"214",2.64341041221374,"armstrong","NULL"
"215",2.653061443257,"armstrong","NULL"
"216",2.66271247430025,"armstrong","NULL"
"217",2.67236350534351,"armstrong","NULL"
"218",2.68201453638677,"armstrong","NULL"
"219",2.69166556743003,"armstrong","NULL"
"220",2.70131659847328,"armstrong","NULL"
"221",2.71096762951654,"armstrong","NULL"
"222",2.7206186605598,"armstrong","NULL"
"223",2.73026969160305,"armstrong","NULL"
"224",2.73992072264631,"armstrong","NULL"
"225",2.74957175368957,"armstrong","NULL"
"226",2.75922278473282,"armstrong","NULL"
"227",2.76887381577608,"armstrong","NULL"
"228",2.77852484681934,"armstrong","NULL"
"229",2.7881758778626,"armstrong","NULL"
"230",2.79782690890585,"armstrong","NULL"
"231",2.80747793994911,"armstrong","NULL"
"232",2.81712897099237,"armstrong","NULL"
"233",2.82678000203562,"armstrong","NULL"
"234",2.83643103307888,"armstrong","NULL"
"235",2.84608206412214,"armstrong","NULL"
"236",2.85573309516539,"armstrong","NULL"
"237",2.86538412620865,"armstrong","NULL"
"238",2.87503515725191,"armstrong","NULL"
"239",2.88468618829517,"armstrong","NULL"
"240",2.89433721933842,"armstrong","NULL"
"241",2.90398825038168,"armstrong","NULL"
"242",2.91363928142494,"armstrong","NULL"
"243",2.92329031246819,"armstrong","NULL"
"244",2.93294134351145,"armstrong","NULL"
"245",2.94259237455471,"armstrong","NULL"
"246",2.95224340559796,"armstrong","NULL"
"247",2.96189443664122,"armstrong","NULL"
"248",2.97154546768448,"armstrong","NULL"
"249",2.98119649872774,"armstrong","NULL"
"250",2.99084752977099,"armstrong","NULL"
"251",3.00049856081425,"armstrong","NULL"
"252",3.01014959185751,"armstrong","NULL"
"253",3.01980062290076,"armstrong","NULL"
"254",3.02945165394402,"armstrong","NULL"
"255",3.03910268498728,"armstrong","NULL"
"256",3.04875371603053,"armstrong","NULL"
"257",3.05840474707379,"armstrong","NULL"
"258",3.06805577811705,"armstrong","NULL"
"259",3.07770680916031,"armstrong","NULL"
"260",3.08735784020356,"armstrong","NULL"
"261",3.09700887124682,"armstrong","NULL"
"262",3.10665990229008,"armstrong","NULL"
"263",3.11631093333333,"armstrong","NULL"
"2641",3.12596196437659,"armstrong","NULL"
"2651",3.13561299541985,"armstrong","NULL"
"2661",3.1452640264631,"armstrong","NULL"
"2671",3.15491505750636,"armstrong","NULL"
"2681",3.16456608854962,"armstrong","NULL"
"2691",3.17421711959288,"armstrong","NULL"
"2701",3.18386815063613,"armstrong","NULL"
"2711",3.19351918167939,"armstrong","NULL"
"2721",3.20317021272265,"armstrong","NULL"
"2731",3.2128212437659,"armstrong","NULL"
"2741",3.22247227480916,"armstrong","NULL"
"2751",3.23212330585242,"armstrong","NULL"
"2761",3.24177433689567,"armstrong","NULL"
"2771",3.25142536793893,"armstrong","NULL"
"2781",3.26107639898219,"armstrong","NULL"
"2791",3.27072743002545,"armstrong","NULL"
"2801",3.2803784610687,"armstrong","NULL"
"2811",3.29002949211196,"armstrong","NULL"
"2821",3.29968052315522,"armstrong","NULL"
"2831",3.30933155419847,"armstrong","NULL"
"2841",3.31898258524173,"armstrong","NULL"
"2851",3.32863361628499,"armstrong","NULL"
"2861",3.33828464732824,"armstrong","NULL"
"2871",3.3479356783715,"armstrong","NULL"
"2881",3.35758670941476,"armstrong","NULL"
"2891",3.36723774045802,"armstrong","NULL"
"2901",3.37688877150127,"armstrong","NULL"
"2911",3.38653980254453,"armstrong","NULL"
"2921",3.39619083358779,"armstrong","NULL"
"2931",3.40584186463104,"armstrong","NULL"
"2941",3.4154928956743,"armstrong","NULL"
"2951",3.42514392671756,"armstrong","NULL"
"296",3.43479495776081,"armstrong","NULL"
"297",3.44444598880407,"armstrong","NULL"
"298",3.45409701984733,"armstrong","NULL"
"299",3.46374805089058,"armstrong","NULL"
"300",3.47339908193384,"armstrong","NULL"
"301",3.4830501129771,"armstrong","NULL"
"302",3.49270114402036,"armstrong","NULL"
"303",3.50235217506361,"armstrong","NULL"
"304",3.51200320610687,"armstrong","NULL"
"305",3.52165423715013,"armstrong","NULL"
"306",3.53130526819338,"armstrong","NULL"
"307",3.54095629923664,"armstrong","NULL"
"308",3.5506073302799,"armstrong","NULL"
"309",3.56025836132316,"armstrong","NULL"
"310",3.56990939236641,"armstrong","NULL"
"311",3.57956042340967,"armstrong","NULL"
"312",3.58921145445293,"armstrong","NULL"
"313",3.59886248549618,"armstrong","NULL"
"314",3.60851351653944,"armstrong","NULL"
"315",3.6181645475827,"armstrong","NULL"
"316",3.62781557862595,"armstrong","NULL"
"317",3.63746660966921,"armstrong","NULL"
"318",3.64711764071247,"armstrong","NULL"
"319",3.65676867175573,"armstrong","NULL"
"320",3.66641970279898,"armstrong","NULL"
"321",3.67607073384224,"armstrong","NULL"
"322",3.6857217648855,"armstrong","NULL"
"323",3.69537279592875,"armstrong","NULL"
"324",3.70502382697201,"armstrong","NULL"
"325",3.71467485801527,"armstrong","NULL"
"326",3.72432588905852,"armstrong","NULL"
"327",3.73397692010178,"armstrong","NULL"
"328",3.74362795114504,"armstrong","NULL"
"329",3.7532789821883,"armstrong","NULL"
"330",3.76293001323155,"armstrong","NULL"
"331",3.77258104427481,"armstrong","NULL"
"332",3.78223207531807,"armstrong","NULL"
"333",3.79188310636132,"armstrong","NULL"
"334",3.80153413740458,"armstrong","NULL"
"335",3.81118516844784,"armstrong","NULL"
"336",3.82083619949109,"armstrong","NULL"
"337",3.83048723053435,"armstrong","NULL"
"338",3.84013826157761,"armstrong","NULL"
"339",3.84978929262086,"armstrong","NULL"
"340",3.85944032366412,"armstrong","NULL"
"341",3.86909135470738,"armstrong","NULL"
"342",3.87874238575064,"armstrong","NULL"
"343",3.88839341679389,"armstrong","NULL"
"344",3.89804444783715,"armstrong","NULL"
"345",3.90769547888041,"armstrong","NULL"
"346",3.91734650992366,"armstrong","NULL"
"347",3.92699754096692,"armstrong","NULL"
"348",3.93664857201018,"armstrong","NULL"
"349",3.94629960305344,"armstrong","NULL"
"350",3.95595063409669,"armstrong","NULL"
"351",3.96560166513995,"armstrong","NULL"
"352",3.97525269618321,"armstrong","NULL"
"353",3.98490372722646,"armstrong","NULL"
"354",3.99455475826972,"armstrong","NULL"
"355",4.00420578931298,"armstrong","NULL"
"356",4.01385682035623,"armstrong","NULL"
"357",4.02350785139949,"armstrong","NULL"
"358",4.03315888244275,"armstrong","NULL"
"359",4.04280991348601,"armstrong","NULL"
"360",4.05246094452926,"armstrong","NULL"
"361",4.06211197557252,"armstrong","NULL"
"362",4.07176300661578,"armstrong","NULL"
"363",4.08141403765903,"armstrong","NULL"
"364",4.09106506870229,"armstrong","NULL"
"365",4.10071609974555,"armstrong","NULL"
"366",4.1103671307888,"armstrong","NULL"
"367",4.12001816183206,"armstrong","NULL"
"368",4.12966919287532,"armstrong","NULL"
"369",4.13932022391857,"armstrong","NULL"
"370",4.14897125496183,"armstrong","NULL"
"371",4.15862228600509,"armstrong","NULL"
"372",4.16827331704835,"armstrong","NULL"
"373",4.1779243480916,"armstrong","NULL"
"374",4.18757537913486,"armstrong","NULL"
"375",4.19722641017812,"armstrong","NULL"
"376",4.20687744122137,"armstrong","NULL"
"377",4.21652847226463,"armstrong","NULL"
"378",4.22617950330789,"armstrong","NULL"
"379",4.23583053435115,"armstrong","NULL"
"380",4.2454815653944,"armstrong","NULL"
"381",4.25513259643766,"armstrong","NULL"
"382",4.26478362748092,"armstrong","NULL"
"383",4.27443465852417,"armstrong","NULL"
"384",4.28408568956743,"armstrong","NULL"
"385",4.29373672061069,"armstrong","NULL"
"386",4.30338775165394,"armstrong","NULL"
"387",4.3130387826972,"armstrong","NULL"
"388",4.32268981374046,"armstrong","NULL"
"389",4.33234084478372,"armstrong","NULL"
"390",4.34199187582697,"armstrong","NULL"
"391",4.35164290687023,"armstrong","NULL"
"392",4.36129393791349,"armstrong","NULL"
"393",4.37094496895674,"armstrong","NULL"
"394",4.380596,"armstrong","NULL"
"1100",0.5249063,"green","NULL"
"2100",0.581969891428571,"green","NULL"
"396",0.639033482857143,"green","NULL"
"410",0.696097074285714,"green","NULL"
"5100",0.753160665714286,"green","NULL"
"6100",0.810224257142857,"green","NULL"
"747",0.867287848571429,"green","NULL"
"810",0.92435144,"green","NULL"
"910",0.981415031428571,"green","NULL"
"1010",1.03847862285714,"green","NULL"
"1110",1.09554221428571,"green","NULL"
"1212",1.15260580571429,"green","NULL"
"1310",1.20966939714286,"green","NULL"
"1412",1.26673298857143,"green","NULL"
"1510",1.32379658,"green","NULL"
"1610",1.38086017142857,"green","NULL"
"1710",1.43792376285714,"green","NULL"
"1810",1.49498735428571,"green","NULL"
"1910",1.55205094571429,"green","NULL"
"2011",1.60911453714286,"green","NULL"
"2110",1.66617812857143,"green","NULL"
"2210",1.72324172,"green","NULL"
"2311",1.78030531142857,"green","NULL"
"2411",1.83736890285714,"green","NULL"
"2511",1.89443249428571,"green","NULL"
"2611",1.95149608571429,"green","NULL"
"2712",2.00855967714286,"green","NULL"
"2812",2.06562326857143,"green","NULL"
"2912",2.12268686,"green","NULL"
"3010",2.17975045142857,"green","NULL"
"3110",2.23681404285714,"green","NULL"
"3210",2.29387763428571,"green","NULL"
"3311",2.35094122571429,"green","NULL"
"3411",2.40800481714286,"green","NULL"
"3511",2.46506840857143,"green","NULL"
"3611",2.522132,"green","NULL"
"1102",0.5155369,"parker","NULL"
"2101",0.544934009638554,"parker","NULL"
"397",0.574331119277108,"parker","NULL"
"412",0.603728228915663,"parker","NULL"
"5101",0.633125338554217,"parker","NULL"
"6101",0.662522448192771,"parker","NULL"
"748",0.691919557831325,"parker","NULL"
"812",0.721316667469879,"parker","NULL"
"912",0.750713777108434,"parker","NULL"
"1012",0.780110886746988,"parker","NULL"
"1112",0.809507996385542,"parker","NULL"
"1213",0.838905106024096,"parker","NULL"
"1312",0.868302215662651,"parker","NULL"
"1413",0.897699325301205,"parker","NULL"
"1512",0.927096434939759,"parker","NULL"
"1611",0.956493544578313,"parker","NULL"
"1711",0.985890654216868,"parker","NULL"
"1811",1.01528776385542,"parker","NULL"
"1911",1.04468487349398,"parker","NULL"
"2012",1.07408198313253,"parker","NULL"
"2111",1.10347909277108,"parker","NULL"
"2211",1.13287620240964,"parker","NULL"
"2312",1.16227331204819,"parker","NULL"
"2412",1.19167042168675,"parker","NULL"
"2512",1.2210675313253,"parker","NULL"
"2612",1.25046464096386,"parker","NULL"
"2713",1.27986175060241,"parker","NULL"
"2813",1.30925886024096,"parker","NULL"
"2913",1.33865596987952,"parker","NULL"
"3011",1.36805307951807,"parker","NULL"
"3111",1.39745018915663,"parker","NULL"
"3211",1.42684729879518,"parker","NULL"
"3312",1.45624440843373,"parker","NULL"
"3412",1.48564151807229,"parker","NULL"
"3512",1.51503862771084,"parker","NULL"
"3612",1.5444357373494,"parker","NULL"
"3711",1.57383284698795,"parker","NULL"
"3811",1.60322995662651,"parker","NULL"
"398",1.63262706626506,"parker","NULL"
"402",1.66202417590361,"parker","NULL"
"413",1.69142128554217,"parker","NULL"
"422",1.72081839518072,"parker","NULL"
"432",1.75021550481928,"parker","NULL"
"4411",1.77961261445783,"parker","NULL"
"4511",1.80900972409639,"parker","NULL"
"4611",1.83840683373494,"parker","NULL"
"4711",1.86780394337349,"parker","NULL"
"4811",1.89720105301205,"parker","NULL"
"4911",1.9265981626506,"parker","NULL"
"5011",1.95599527228916,"parker","NULL"
"5111",1.98539238192771,"parker","NULL"
"5211",2.01478949156626,"parker","NULL"
"5311",2.04418660120482,"parker","NULL"
"5411",2.07358371084337,"parker","NULL"
"5511",2.10298082048193,"parker","NULL"
"5611",2.13237793012048,"parker","NULL"
"5711",2.16177503975904,"parker","NULL"
"5811",2.19117214939759,"parker","NULL"
"5911",2.22056925903614,"parker","NULL"
"6011",2.2499663686747,"parker","NULL"
"6111",2.27936347831325,"parker","NULL"
"6211",2.30876058795181,"parker","NULL"
"6311",2.33815769759036,"parker","NULL"
"6411",2.36755480722892,"parker","NULL"
"6511",2.39695191686747,"parker","NULL"
"6611",2.42634902650602,"parker","NULL"
"6711",2.45574613614458,"parker","NULL"
"6811",2.48514324578313,"parker","NULL"
"6911",2.51454035542169,"parker","NULL"
"7011",2.54393746506024,"parker","NULL"
"7111",2.5733345746988,"parker","NULL"
"7211",2.60273168433735,"parker","NULL"
"7311",2.6321287939759,"parker","NULL"
"749",2.66152590361446,"parker","NULL"
"752",2.69092301325301,"parker","NULL"
"7611",2.72032012289157,"parker","NULL"
"7711",2.74971723253012,"parker","NULL"
"7811",2.77911434216867,"parker","NULL"
"798",2.80851145180723,"parker","NULL"
"802",2.83790856144578,"parker","NULL"
"813",2.86730567108434,"parker","NULL"
"822",2.89670278072289,"parker","NULL"
"832",2.92609989036145,"parker","NULL"
"842",2.955497,"parker","NULL"
