dst_sank,zone,lat,lon,year,Model
1048.56,N,-31.995296102645806,115.49233945508067,2016,Pots
1050.99,N,-31.99568575554924,115.49258741476004,2016,Pots
1086.52,N,-31.99475573758186,115.49156499129565,2016,Pots
1126.77,N,-31.99507454442407,115.4912816077626,2016,Pots
1149.25,N,-31.995258527839585,115.49112065314955,2016,Pots
1148.97,N,-31.994837363085093,115.49086770547804,2016,Pots
1183.33,N,-31.994700926901473,115.49039239303649,2016,Pots
1187.12,N,-31.994457684123017,115.49017406165882,2016,Pots
1301.13,N,-31.995693969786235,115.48957766509828,2016,Pots
1158.05,N,-31.994240429036388,115.49039239334819,2016,Pots
1154.21,N,-31.994569601834222,115.49065961695068,2016,Pots
1135.7,N,-31.994904298753667,115.49108522977353,2016,Pots
1119.82,N,-31.99468489197456,115.49113991581639,2016,Pots
1117.87,N,-31.994250795225287,115.4908721541951,2016,Pots
1106.86,N,-31.994259816103856,115.49099822406707,2016,Pots
1069.23,N,-31.994224393247684,115.49142329943832,2016,Pots
1332.44,N,-31.99578300325247,115.48922707723979,2016,Pots
1433.04,N,-31.99619688372132,115.48826554795957,2016,Pots
1400.12,N,-31.996806336435046,115.48909674518188,2016,Pots
1442.67,N,-31.996621959569822,115.488442662894,2016,Pots
1425.73,N,-31.99706507725248,115.48893237639538,2016,Pots
1364.87,N,-31.996405117617734,115.48925172020073,2016,Pots
1041.72,N,-31.994366085326032,115.49184837558097,2016,Pots
1401.33,N,-31.996690238968956,115.4889799648193,2016,Pots
1399.51,N,-31.996126451823546,115.48865532446908,2016,Pots
1183.15,N,-31.995924694322838,115.49110449389286,2016,Pots
1170.67,N,-31.99566986495382,115.49111608003903,2016,Pots
1212.4,N,-31.996273399470642,115.4909714298005,2016,Pots
1188.26,N,-31.996349770097126,115.49135245408753,2016,Pots
1246.64,N,-31.996880306533793,115.49104335129735,2016,Pots
1277.34,N,-31.997105776337815,115.49080172202912,2016,Pots
1309.29,N,-31.9973026922613,115.49054689301539,2016,Pots
1344.14,N,-31.997508091851984,115.49027118554412,2016,Pots
1322.78,N,-31.99755415003999,115.49060857205033,2016,Pots
1289.43,N,-31.996998700693755,115.4905699213335,2016,Pots
1246.64,N,-31.996880306533793,115.49104335129735,2016,Pots
1250,N,-31.997094189874634,115.49111742487283,2016,Pots
1046.27,N,-31.99475573776035,115.4920254899976,2016,Pots
1882.98,N,-31.99967952609465,115.4851180167291,2016,Pots
1926.23,N,-31.999750371900387,115.4846220955822,2016,Pots
1827.45,N,-31.99946698806614,115.4856493604967,2016,Pots
1722.16,N,-31.999254451077757,115.48681831772271,2016,Pots
1679.02,N,-31.998864798594322,115.4871017015555,2016,Pots
1727.69,N,-31.998935644558877,115.48649951120171,2016,Pots
1691.53,N,-31.99836887773881,115.48657035680986,2016,Pots
1650.18,N,-31.99847514624751,115.48713712443418,2016,Pots
1710.92,N,-31.999038654441364,115.48679479173033,2016,Pots
1722.36,N,-31.998475145898883,115.4862161278244,2016,Pots
1652.13,N,-31.999115449248812,115.48761648190067,2016,Pots
1633.35,N,-31.99872579639625,115.48758105893369,2016,Pots
1957.45,N,-31.999681077759327,115.48419385494054,2016,Pots
1920.88,N,-31.999645654809864,115.48461892994393,2016,Pots
1606.11,N,-31.998159029731518,115.48747478975062,2016,Pots
1654.06,N,-31.99873308956752,115.48727468814477,2016,Pots
1688.16,N,-31.99926443442751,115.48731011076666,2016,Pots
1665.27,N,-31.99892751233984,115.48730117229167,2016,Pots
1746.54,N,-31.998722268192164,115.48613143920349,2016,Pots
1619.9,N,-31.99825447689482,115.48733659543264,2016,Pots
1597.22,N,-31.99795378514825,115.48741637937381,2016,Pots
1683.59,N,-31.99914193288469,115.48725166876852,2016,Pots
1785.81,N,-31.999466150670205,115.48616686193427,2016,Pots
1720.12,N,-31.999460739626066,115.48700370875673,2016,Pots
1865.27,N,-31.999438020779166,115.48513986587461,2016,Pots
1785.95,N,-31.999185725708948,115.48598215354399,2016,Pots
1648.8,N,-31.998927481293975,115.48748988364784,2016,Pots
1604.92,N,-31.99782940199866,115.48723032593281,2016,Pots
1631.93,N,-31.998502405880583,115.48741903832763,2016,Pots
1763.57,N,-31.998725227285874,115.4859113076787,2016,Pots
1688.95,N,-31.99909054676089,115.48712184370613,2016,Pots
1732.35,N,-31.999480199653945,115.48687388299778,2016,Pots
1810.89,N,-31.999306043697835,115.48576850919046,2016,Pots
1658.32,N,-31.99863004889607,115.48715726677258,2016,Pots
1632.34,N,-31.99800893696419,115.48704316641962,2016,Pots
1629.96,N,-31.998183599930222,115.48720650097083,2016,Pots
1624.64,N,-31.997570350633538,115.4868625229746,2016,Pots
1611.55,N,-31.997583861625778,115.48700774357273,2016,Pots
1844.22,N,-31.999454190505528,115.48543861292382,2016,Pots
1839.26,N,-31.999199775038708,115.48534343394302,2016,Pots
1595.83,N,-31.998935644578168,115.48816438965952,2016,Pots
1627.81,N,-31.9991212419419,115.48790997386787,2016,Pots
1558.69,N,-31.99847514627155,115.48830608082605,2016,Pots
1517.33,N,-31.998368877375842,115.48873115641496,2016,Pots
1507.19,N,-31.998151767130373,115.4886771527898,2016,Pots
1523.79,N,-31.997979224653744,115.48837692732778,2016,Pots
1464.63,N,-31.99748330368316,115.48876657912608,2016,Pots
1476.8,N,-31.99805007043334,115.48901454020698,2016,Pots
1531.5,N,-32.00495048817667,115.48606972384891,2016,Pots
1505.9,N,-32.00526329946627,115.48574527767148,2016,Pots
1530.27,N,-32.005181687481155,115.48525560917368,2016,Pots
1568.92,N,-32.00453166603711,115.48637238181429,2016,Pots
1573.89,N,-32.00469201990204,115.48554124889664,2016,Pots
1672.07,N,-32.00383510115044,115.48528652020741,2016,Pots
1647.23,N,-32.00415841975044,115.48482376570892,2016,Pots
1618.77,N,-32.004202351595175,115.48586769400237,2016,Pots
1897.47,N,-32.00146333612598,115.48645372257039,2016,Pots
1879.28,N,-32.00115139847658,115.48641534075443,2016,Pots
1862.06,N,-32.001036688413244,115.48649736004357,2016,Pots
1869.1,N,-32.00085416306831,115.48625645486845,2016,Pots
1841.89,N,-32.00064818432855,115.48639561207918,2016,Pots
1954.33,N,-32.00060025386741,115.48493908185364,2016,Pots
1837.65,N,-32.00042908705616,115.48629187812871,2016,Pots
1930.19,N,-32.00030784854951,115.48500401005809,2016,Pots
1879.95,N,-32.0003525615194,115.48568478410643,2016,Pots
1918.9,N,-32.000565099196926,115.4853659771799,2016,Pots
1966.58,N,-32.0006005225699,115.48479920980138,2016,Pots
1909.34,N,-32.00017544717119,115.48515344007676,2016,Pots
1860.71,N,-31.999856641165827,115.48550766853054,2016,Pots
1828.21,N,-31.999998332632224,115.4860390135808,2016,Pots
1946.61,N,-32.0001754475788,115.4846575183833,2016,Pots
1974.57,N,-32.00006917877129,115.4842324437205,2016,Pots
1996.63,N,-32.00056509947616,115.48433871177922,2016,Pots
1965.64,N,-32.000990175171545,115.48508259392811,2016,Pots
1916.31,N,-31.99980354709707,115.48476940519792,2016,Pots
1683.24,N,-31.99985664052711,115.48788100597892,2016,Pots
1665.45,N,-32.00004008655385,115.48824210450638,2016,Pots
1370.98,N,-32.00665069178988,115.4852964152878,2016,Pots
1402.26,N,-32.00624263489219,115.48566366607301,2016,Pots
1405.49,N,-32.006487468852775,115.48484755301891,2016,Pots
1426.13,N,-32.006161023655785,115.48521480395411,2016,Pots
1434.54,N,-32.005875384342026,115.48590849989662,2016,Pots
1467.03,N,-32.005712161646656,115.4854188320933,2016,Pots
1492.7,N,-32.00563055017113,115.4849291636549,2016,Pots
1451.06,N,-32.00606900222595,115.48472426507486,2016,Pots
1570.81,N,-32.00905199225126,115.47749844448717,2016,Pots
1550.86,N,-32.009268539198224,115.47755538243446,2016,Pots
1558.47,N,-32.00895259222051,115.47778516152627,2016,Pots
1584.9,N,-32.008943243734116,115.47741176995542,2016,Pots
1526.5,N,-32.00914480695825,115.47801989888191,2016,Pots
1516.31,N,-32.0095561005281,115.4777535683255,2016,Pots
1549.12,N,-32.009117435122675,115.47768525430843,2016,Pots
1544.83,N,-32.00910589117222,115.47782717813341,2016,Pots
1465.48,N,-32.0094091113523,115.47859012555607,2016,Pots
1568.78,N,-32.0091922269226,115.47738716192401,2016,Pots
1522.07,N,-32.00940911078717,115.47781462074215,2016,Pots
1498.27,N,-32.00932294395001,115.478245456403,2016,Pots
1541.98,N,-32.0094665558875,115.47746995126953,2016,Pots
1588.78,N,-32.009240323174296,115.47706135916025,2016,Pots
1611.39,N,-32.009154156209114,115.47679300221105,2016,Pots
1591.98,N,-32.00940911066676,115.47686678144757,2016,Pots
1583.51,N,-32.009121887082024,115.47721144937896,2016,Pots
1642.63,N,-32.00892538949238,115.47661030614098,2016,Pots
1637.19,N,-32.00907784392654,115.4765222807609,2016,Pots
1653.55,N,-32.00889447174628,115.4764937269401,2016,Pots
1653.82,N,-32.00912425081161,115.47626327233166,2016,Pots
1734.76,N,-32.00841227017094,115.47584330515637,2016,Pots
1690.42,N,-32.00854552031513,115.4763261827752,2016,Pots
1692.54,N,-32.00904743342752,115.47579335234,2016,Pots
1687.16,N,-32.008789438096045,115.47610011881002,2016,Pots
1655.15,N,-32.008978274824024,115.47640722264731,2016,Pots
1620.06,N,-32.00897827501624,115.47686678115053,2016,Pots
1737.19,N,-32.0082871874666,115.47592508193988,2016,Pots
1753.79,N,-32.008584605269874,115.47544766963807,2016,Pots
1784.9,N,-32.00833426986924,115.47524711929198,2016,Pots
1805.08,N,-32.00793215644385,115.47533328670174,2016,Pots
1725.75,N,-32.008769557629556,115.47565007727185,2016,Pots
1967.1,N,-32.00886558072298,115.47225632114466,2016,Pots
1941.26,N,-32.00923897235642,115.47225632133643,2016,Pots
1780.66,N,-32.008498437553826,115.4751030014173,2016,Pots
1734.05,N,-32.0085864629083,115.47569378306876,2016,Pots
1861.94,N,-32.00933285367,115.47318366646259,2016,Pots
1941.26,N,-32.00923897235642,115.47225632133643,2016,Pots
1890.03,N,-32.009468075427094,115.47273001845004,2016,Pots
1897.96,N,-32.00918924138392,115.47289644165546,2016,Pots
1909,N,-32.009123407256794,115.47278746346554,2016,Pots
1922.37,N,-32.00914328732899,115.47257638174132,2016,Pots
1962.12,N,-32.00910741132567,115.47207993377329,2016,Pots
1852.04,N,-32.009462104016855,115.47326983331132,2016,Pots
1878.97,N,-32.00952073139268,115.47284406308991,2016,Pots
1879.95,N,-32.00926104715429,115.47304005395219,2016,Pots
1905.04,N,-32.009578175540234,115.47244194942334,2016,Pots
1824.14,N,-32.00963889039403,115.47344881459605,2016,Pots
1832.64,N,-32.009322943771146,115.47364987171474,2016,Pots
1816.9,N,-32.00912188746481,115.4740232627546,2016,Pots
1691.95,N,-32.00883466312105,115.47600510928721,2016,Pots
1573.04,N,-32.008920830038036,115.4775848405554,2016,Pots
1539.8,N,-32.0089782749673,115.47801567707722,2016,Pots
1810.74,N,-32.01016710016435,115.47316311094981,2016,Pots
1826,N,-32.009983559110815,115.47313286832377,2016,Pots
1865.44,N,-32.00949527804916,115.47301797906418,2016,Pots
1859.27,N,-32.009839947590855,115.47284564371569,2016,Pots
1833.11,N,-32.0102133386822,115.47287436632817,2016,Pots
1860.94,N,-32.00961574114602,115.47298976298592,2016,Pots
1819.22,N,-32.00987424227667,115.47327698672703,2016,Pots
1842.49,N,-32.01047184021085,115.47257278099279,2016,Pots
1852.69,N,-32.01052928491959,115.47238608576663,2016,Pots
1858.88,N,-32.010354755272786,115.47245321727097,2016,Pots
1935.52,N,-32.009480464461085,115.47211840359928,2016,Pots
1873.32,N,-32.0106154519016,115.47207013973205,2016,Pots
1864.71,N,-32.01058672934574,115.47219939031763,2016,Pots
1890.58,N,-32.01059928688085,115.47187910654533,2016,Pots
1902.94,N,-32.01070161914474,115.47163930330892,2016,Pots
1916.97,N,-32.01029950538217,115.47178291574548,2016,Pots
1925.82,N,-32.01090267644389,115.47123718979952,2016,Pots
1911.11,N,-32.010770608375026,115.47147699323703,2016,Pots
1917.22,N,-32.01048743740672,115.47161041172184,2016,Pots
1909.64,N,-32.01111460171255,115.471275092353,2016,Pots
1898.68,N,-32.0110750107005,115.470806353671,2016,Pots
1916.8,N,-32.01070161913345,115.47086379822471,2016,Pots
1937.04,N,-32.01047184027991,115.47140952397619,2016,Pots
1775.57,N,-32.01030372736781,115.46907174168685,2016,Pots
1948.87,N,-32.01031510328445,115.47130911052504,2016,Pots
1909.64,N,-32.01111460171255,115.471275092353,2016,Pots
1901.54,N,-32.01063088005438,115.47066088403781,2016,Pots
1938.46,N,-32.01006949646745,115.47166262119836,2016,Pots
1894.59,N,-32.01079487897197,115.47064302974627,2016,Pots
1933.79,N,-32.01040464744958,115.47092417498624,2016,Pots
1801.51,N,-32.01101756556287,115.46968618000982,2016,Pots
1765.35,N,-32.01010267026756,115.46884196227022,2016,Pots
1787.45,N,-32.01099971253901,115.46952218100523,2016,Pots
1716.96,N,-32.00970815667653,115.46806493713186,2016,Pots
1741.76,N,-32.00982304543417,115.4684096067033,2016,Pots
1745.07,N,-32.01014884803601,115.46865605748603,2016,Pots
1751.01,N,-32.00993861074619,115.46859709257357,2016,Pots
1812.13,N,-32.010773425507985,115.46970054052103,2016,Pots
1770.25,N,-32.010731017020916,115.46918770520742,2016,Pots
1772.34,N,-32.01049115241948,115.46911871677844,2016,Pots
1746.08,N,-32.01035756476265,115.46872662748736,2016,Pots
1778.75,N,-32.010897718268,115.46936432255156,2016,Pots
1801.19,N,-32.010351991982795,115.46939304513555,2016,Pots
1761.19,N,-32.01050208239313,115.46899549073669,2016,Pots
1717.07,N,-32.00985599003344,115.46813956092006,2016,Pots
1755.24,N,-32.0103318821937,115.46886105891616,2016,Pots
1733.9,N,-32.01017790785228,115.46855361759783,2016,Pots
1724.13,N,-32.01000078436509,115.468346757211,2016,Pots
1713.26,N,-32.0101432140361,115.46828317257433,2016,Pots
529.847,S,-32.0166450236696,115.51459343698419,2016,Pots
502.219,S,-32.016770907232896,115.51503589324878,2016,Pots
897.178,S,-32.014113608655414,115.51196767193595,2016,Pots
848.594,S,-32.01457932070174,115.51202246145044,2016,Pots
106.045,S,-32.01523993203378,115.50282572016218,2016,Pots
81.9897,S,-32.01547559344093,115.50274716635266,2016,Pots
60.4031,S,-32.01571125473305,115.50264897387667,2016,Pots
90.1208,S,-32.01567197837244,115.5029435509839,2016,Pots
105.454,S,-32.01541667846314,115.5030221051462,2016,Pots
141.481,S,-32.01523993154297,115.50333632035213,2016,Pots
79.984,S,-32.01602547017147,115.50290427476824,2016,Pots
110.658,S,-32.01563270143943,115.50317921318431,2016,Pots
1829.09,N,-32.011304789961116,115.47008829339346,2016,Pots
1810.2,N,-32.01128693625736,115.46986684960868,2016,Pots
1792.99,N,-32.011261706493784,115.46967181832143,2016,Pots
364.961,W,-32.016446100165595,115.45555475637865,2016,Pots
377.615,W,-32.016101431105554,115.45566964607464,2016,Pots
961.382,S,-32.01933232361007,115.54034871538721,2016,Pots
999.313,S,-32.01930492851472,115.54084182276681,2016,Pots
732.878,S,-32.01956580014209,115.53718500561628,2016,Pots
788.845,S,-32.0192370622796,115.53762332308591,2016,Pots
753.408,S,-32.01962059005989,115.53762332310558,2016,Pots
765.941,S,-32.019319246570845,115.53734937427983,2016,Pots
788.575,S,-32.01940143084464,115.53789727150846,2016,Pots
721.399,S,-32.01986714322885,115.53737676911254,2016,Pots
698.895,S,-32.01989453766302,115.53704803115733,2016,Pots
815.94,S,-32.01910008782122,115.53789727139976,2016,Pots
129.974,S,-32.023191489160546,115.51564834034293,2016,Pots
245.002,S,-32.01877072901079,115.51698092562953,2016,Pots
0,S,-32.019443268487116,115.49494695464,2016,Pots
29.994,S,-32.02278021225784,115.48870733718306,2016,Pots
1555.88,W,-32.02109912968018,115.47221375095256,2016,Pots
1539.77,W,-32.02086935095914,115.47270203207721,2016,Pots
1516.81,W,-32.02147252140497,115.47293181178252,2016,Pots
1479.84,W,-32.020926795635745,115.47330520269851,2016,Pots
1446.17,W,-32.021357631279514,115.47367859378664,2016,Pots
44.991,S,-32.02709464930477,115.53291605847082,2016,Pots
89.982,S,-32.026957675285914,115.53340916497679,2016,Pots
53.1401,S,-32.02789320778207,115.51917251210948,2016,Pots
60.1959,S,-32.02824934071958,115.51939167104383,2016,Pots
89.0047,S,-32.02822194548353,115.51895335322284,2016,Pots
88.4413,S,-32.0278658125075,115.51862461617115,2016,Pots
35.3483,S,-32.02753707491655,115.51900814352032,2016,Pots
0,S,-32.02444145908765,115.52117233454635,2016,Pots
44.991,S,-32.025218706851085,115.51657976465461,2016,Pots
70.6965,S,-32.02535568076228,115.51627842164567,2016,Pots
84.983,S,-32.02488996844249,115.51611405233245,2016,Pots
79.984,S,-32.02450644116245,115.51614144792933,2016,Pots
79.984,S,-32.02409551874403,115.51616884234687,2016,Pots
74.985,S,-32.023657201193714,115.51619623660405,2016,Pots
114.977,S,-32.02387635970396,115.5157853150245,2016,Pots
79.984,S,-32.02450644116245,115.51614144792933,2016,Pots
109.978,S,-32.02428728199198,115.51581270996395,2016,Pots
115.951,S,-32.02467080965601,115.51575792014752,2016,Pots
119.976,S,-32.02502694307968,115.51575791940127,2016,Pots
100.479,S,-32.02535568080519,115.51594968368794,2016,Pots
49.99,S,-32.024644183954585,115.49930190236613,2016,Pots
49.99,S,-32.0246441840846,115.49860820612018,2016,Pots
119.976,S,-32.02525626892858,115.49905706780538,2016,Pots
54.989,S,-32.02471745946536,115.48937573743808,2016,Pots
47.4247,S,-32.024595042668565,115.49006943396428,2016,Pots
88.5825,S,-32.024968680833204,115.49014380284287,2016,Pots
69.986,S,-32.02380035438386,115.48825847505883,2016,Pots
14.997,S,-32.024208411135504,115.48882975382759,2016,Pots
79.984,S,-32.023025046248385,115.4881768637105,2016,Pots
14.997,S,-32.02347390925374,115.48887056022882,2016,Pots
0,S,-32.02367793703735,115.48952345073175,2016,Pots
154.969,W,-32.0277670107971,115.45837653693314,2016,Pots
74.3155,S,-32.03290646110257,115.52544592833745,2016,Pots
49.2344,S,-32.03282427719389,115.52508979512511,2016,Pots
83.1999,S,-32.032358564608835,115.5236378691157,2016,Pots
49.4876,S,-32.0319750370705,115.52369265958907,2016,Pots
88.4413,S,-32.03142714016597,115.52251468160595,2016,Pots
127.254,S,-32.031838063262356,115.52240510224784,2016,Pots
109.637,S,-32.03145453574263,115.52221333817654,2016,Pots
152.039,S,-32.031646299245324,115.52185720576948,2016,Pots
88.4413,S,-32.03057790043664,115.52158325732839,2016,Pots
77.7662,S,-32.03030395240865,115.52144628309142,2016,Pots
56.9974,S,-32.02945471273422,115.52078880687777,2016,Pots
95.5058,S,-32.02983824017085,115.52067922782278,2016,Pots
134.323,S,-32.03013958350707,115.52046006935001,2016,Pots
98.5957,S,-32.029591687004555,115.52032309545743,2016,Pots
286.299,N,-31.981333011769756,115.5147835323679,2017,Pots
394.541,N,-31.98107519957229,115.5158777627163,2017,Pots
263.955,N,-31.982055506448443,115.51485655864116,2017,Pots
232.548,N,-31.982777010266414,115.51484493408759,2017,Pots
349.966,N,-31.981885901737847,115.5157800435954,2017,Pots
367.622,N,-31.980527511028747,115.51532567024826,2017,Pots
438.547,N,-31.98017393788023,115.51594518814886,2017,Pots
328.644,N,-31.980794484415295,115.51501445672702,2017,Pots
453.01,N,-31.980901752524776,115.51647321712056,2017,Pots
947.043,N,-31.988252844271667,115.48966187839353,2017,Pots
196.747,N,-31.984130185637095,115.49951924314107,2017,Pots
232.548,N,-31.98411979658661,115.49864097485512,2017,Pots
209.362,N,-31.984564847244815,115.49813629478746,2017,Pots
127.45,N,-31.985113484310737,115.49876237675386,2017,Pots
131.977,N,-31.98476174712621,115.49953012907531,2017,Pots
7.06965,N,-31.98674686881232,115.4995824821144,2017,Pots
60.4031,N,-31.98637610604932,115.4987418106665,2017,Pots
156.972,N,-31.985912645020978,115.49769098111138,2017,Pots
244.133,N,-31.98572174306752,115.49680505667578,2017,Pots
337.941,N,-31.98570995490556,115.49581037549049,2017,Pots
390.21,N,-31.98624392566983,115.4951983830846,2017,Pots
423.531,N,-31.986872097565485,115.49492352930493,2017,Pots
333.475,N,-31.98679358048252,115.49590911262797,2017,Pots
267.388,N,-31.9869829844194,115.49666806280906,2017,Pots
185.57,N,-31.986903952574874,115.49761131897438,2017,Pots
140.862,N,-31.98718240650064,115.49827356748534,2017,Pots
89.4248,N,-31.98746223414768,115.49905222131888,2017,Pots
49.99,N,-31.988012618990652,115.49982647582351,2017,Pots
165.496,N,-31.98835997496051,115.49868832586496,2017,Pots
237.018,N,-31.98825914116558,115.49779032366042,2017,Pots
301.809,N,-31.987886235161675,115.49676975294604,2017,Pots
422.556,N,-31.987869677976278,115.49537293399148,2017,Pots
409.125,N,-31.988325381564014,115.49576768813745,2017,Pots
516.738,N,-31.988037875264443,115.49434353754398,2017,Pots
83.7985,N,-31.986839059490656,115.51508641428737,2017,Pots
139.256,N,-31.986846612338322,115.51573191241029,2017,Pots
213.733,N,-31.986946948160913,115.51659817996789,2017,Pots
281.413,N,-31.9867743646436,115.51726774511867,2017,Pots
275.127,N,-31.986048655588046,115.516919569489,2017,Pots
217.27,N,-31.98631303402054,115.51638612161275,2017,Pots
145.315,N,-31.986393691847244,115.51556986443454,2017,Pots
101.222,N,-31.986116193755628,115.5149816384183,2017,Pots
123.466,N,-31.985393451760082,115.51488744572903,2017,Pots
183.811,N,-31.984857153717744,115.51530885138236,2017,Pots
161.523,N,-31.98430958629548,115.5147673223151,2017,Pots
196.048,N,-31.98340696359757,115.51471836533153,2017,Pots
270.593,N,-31.982963577659785,115.5153711023525,2017,Pots
291.489,N,-31.98387362712654,115.51605496149134,2017,Pots
383.394,N,-31.983885750697247,115.51709195847856,2017,Pots
266.076,N,-31.984777487123484,115.51620974867593,2017,Pots
223.841,N,-31.98531601623661,115.51597882026535,2017,Pots
299.982,N,-31.98505423724353,115.51673447982175,2017,Pots
337.016,N,-31.984423910644708,115.51682929261086,2017,Pots
162.832,N,-31.985670826363485,115.51546508511767,2017,Pots
201.206,N,-31.985947950905153,115.51602156438499,2017,Pots
290.631,N,-31.98559734445705,115.51689508025568,2017,Pots
318.409,N,-31.986235956827457,115.51750925197815,2017,Pots
362.177,N,-31.9834296157517,115.51665478801095,2017,Pots
440.622,N,-31.983530562525168,115.517573932698,2017,Pots
228.428,N,-31.983502476864743,115.51517191874476,2017,Pots
214.724,N,-31.984044842926696,115.51526901787295,2017,Pots
169.155,N,-31.985308836416696,115.51536507806755,2017,Pots
143.15,N,-31.984851704840995,115.51484325629205,2017,Pots
306.574,N,-31.98469224813349,115.51663446831222,2017,Pots
84.983,N,-31.987291980520602,115.51524846055356,2017,Pots
470.012,N,-31.983807059797677,115.51807749802751,2017,Pots
813.01,N,-31.988463416161068,115.52287132597135,2017,Pots
817.837,N,-31.986751071640978,115.52300461011362,2017,Pots
759.075,N,-31.986653244344517,115.52234997455008,2017,Pots
716.603,N,-31.986919248559257,115.52195410342951,2017,Pots
1257.02,N,-31.98869865268124,115.5275880930635,2017,Pots
1244.19,N,-31.98842685934224,115.52748659415326,2017,Pots
1257.62,N,-31.988248201844446,115.52763762641167,2017,Pots
1271.41,N,-31.988069421354904,115.52777807594111,2017,Pots
1260.23,N,-31.987797873739122,115.5276977412906,2017,Pots
1269.83,N,-31.98761860200587,115.52779586164421,2017,Pots
1264.79,N,-31.98734729997659,115.52773669138571,2017,Pots
1248,N,-31.986623459350536,115.52754715967005,2017,Pots
1213.1,N,-31.986619037823516,115.52716620881621,2017,Pots
928.698,N,-31.985951690906276,115.52407580511978,2017,Pots
984.587,N,-31.98586827127564,115.52465925204969,2017,Pots
1043.73,N,-31.985875283267777,115.52526241867987,2017,Pots
1107.9,N,-31.985883398836908,115.52596082240863,2017,Pots
1149.6,N,-31.986069552563922,115.52645528685862,2017,Pots
1200.47,N,-31.98598550771439,115.5269858233677,2017,Pots
1248.79,N,-31.986081469081736,115.52748173151421,2017,Pots
1287.38,N,-31.986176569149873,115.52790356732963,2017,Pots
1318.53,N,-31.98654174228385,115.52827875587462,2017,Pots
1296.13,N,-31.986900163827656,115.52807193708493,2017,Pots
1346.07,N,-31.986906178082695,115.528590455338,2017,Pots
1320.08,N,-31.987173552490002,115.52831100270843,2017,Pots
1309.75,N,-31.987533447081397,115.52823116744266,2017,Pots
1344.73,N,-31.987447308899284,115.52858181594202,2017,Pots
1326.58,N,-31.986813780544157,115.52840141929003,2017,Pots
1285.37,N,-31.98707906751812,115.52794207201146,2017,Pots
1300.21,N,-31.987802416578937,115.5280892792144,2017,Pots
1294.98,N,-31.987711737079998,115.5280483912445,2017,Pots
1329.82,N,-31.987625722167113,115.5284096226678,2017,Pots
1370.31,N,-31.987089868122403,115.52887329032939,2017,Pots
1380.63,N,-31.987000783857848,115.5289699681118,2017,Pots
1372.68,N,-31.986639048386795,115.52889107029401,2017,Pots
1359.19,N,-31.986456830934124,115.52873522007802,2017,Pots
1189.86,N,-31.986435712682262,115.52691512462529,2017,Pots
1121.21,N,-31.986336922192102,115.52617583086405,2017,Pots
1229.52,N,-31.985717767707136,115.52723353038574,2017,Pots
1176.88,N,-31.985620822454944,115.52665296967768,2017,Pots
1124.55,N,-31.985524120426046,115.52609357396868,2017,Pots
1245.1,N,-31.98517712836352,115.52728450432396,2017,Pots
1281.39,N,-31.985091606473645,115.52768805351309,2017,Pots
1308.83,N,-31.98518560093282,115.52801464881895,2017,Pots
1315.89,N,-31.987985003065994,115.52827687667401,2017,Pots
1340.19,N,-31.987807694578493,115.52854430988542,2017,Pots
1369.74,N,-31.987540565120504,115.52884492801951,2017,Pots
1389.72,N,-31.987453198484374,115.52908975531972,2017,Pots
1409.94,N,-31.98745663313727,115.52938605335864,2017,Pots
1385.17,N,-31.987550132977884,115.52967033051632,2017,Pots
1349.96,N,-31.987464113379826,115.53003155997541,2017,Pots
1329.74,N,-31.9872860655543,115.53023549605872,2017,Pots
1314.82,N,-31.987107527106296,115.53039710319892,2017,Pots
1295.52,N,-31.98683941263334,115.53061305770214,2017,Pots
1325.88,N,-31.986745669784856,115.53030761767111,2017,Pots
1351.81,N,-31.986562350668464,115.53005652663971,2017,Pots
1400.44,N,-31.98682678536566,115.52952311114737,2017,Pots
1305.51,N,-31.987649761447567,115.53048371324836,2017,Pots
1275.54,N,-31.987653805544895,115.53083292262009,2017,Pots
1235.98,N,-31.987748404760445,115.5312124410198,2017,Pots
1211.5,N,-31.98784202306451,115.531507303215,2017,Pots
1161.59,N,-31.987848145874935,115.53203640969777,2017,Pots
1126.65,N,-31.987852063316453,115.53237503793116,2017,Pots
1120.68,N,-31.987672787697072,115.53247314939459,2017,Pots
1096.16,N,-31.987765668849402,115.53270452000108,2017,Pots
1078.14,N,-31.98803904922112,115.53294360186882,2017,Pots
1051.23,N,-31.987771052635008,115.5331701335619,2017,Pots
1250.24,N,-31.986935115038843,115.53108781072383,2017,Pots
1210.02,N,-31.987030448278826,115.53153081869532,2017,Pots
1159.86,N,-31.987126269738173,115.53201615583558,2017,Pots
1107.32,N,-31.98794469987998,115.53258524458418,2017,Pots
1146.09,N,-31.987759426415845,115.53216483171131,2017,Pots
1181.55,N,-31.987845329656007,115.53179302069573,2017,Pots
1237.03,N,-31.987928904396227,115.53122014842016,2017,Pots
1261.98,N,-31.98792571903316,115.53094501288881,2017,Pots
1286.39,N,-31.987832467077375,115.53068189742304,2017,Pots
1374.81,N,-31.98710004879718,115.52975159897305,2017,Pots
1354.96,N,-31.987012435140034,115.52997526024659,2017,Pots
1325.2,N,-31.98692616944788,115.53031532329335,2017,Pots
1262.61,N,-31.98648270199096,115.53096801419692,2017,Pots
1338.11,N,-31.986383689820027,115.53020755083587,2017,Pots
1345.55,N,-31.986112388676382,115.53014837407372,2017,Pots
