"","distance","location","Model"
"530",1.19769074004947,"parker","Pots"
"531",1.49667393250643,"parker","Pots"
"532",1.42730310374956,"parker","Pots"
"533",1.32475838831836,"parker","Pots"
"534",1.10233096934272,"parker","Pots"
"535",1.66501084535294,"parker","Pots"
"536",1.7094106510939,"parker","Pots"
"537",1.74364081368055,"parker","Pots"
"538",1.61805707986501,"parker","Pots"
"539",1.621397100831,"parker","Pots"
"540",1.68606352262896,"parker","Pots"
"541",1.58885983350356,"parker","Pots"
"542",1.76905543213513,"parker","Pots"
"543",1.63832170090133,"parker","Pots"
"544",1.55584136777404,"parker","Pots"
"545",1.46541969752727,"parker","Pots"
"546",1.52176304191547,"parker","Pots"
"547",1.47111524123833,"parker","Pots"
"548",1.43977145872812,"parker","Pots"
"549",1.38979496855432,"parker","Pots"
"550",1.30398728039636,"parker","Pots"
"551",1.27749917680764,"parker","Pots"
"552",1.0914283367955,"parker","Pots"
"553",1.11530270825193,"parker","Pots"
"554",1.00813566351476,"parker","Pots"
"555",1.03206765274817,"parker","Pots"
"556",1.08956391247549,"parker","Pots"
"557",0.981109742265358,"parker","Pots"
"558",0.90622884897363,"parker","Pots"
"559",0.849640322233742,"parker","Pots"
"560",0.872858956952511,"parker","Pots"
"561",0.941361617562055,"parker","Pots"
"562",0.881612709385565,"parker","Pots"
"563",1.02012826611664,"parker","Pots"
"564",0.806667942213485,"parker","Pots"
"565",1.11017609637768,"parker","Pots"
"566",1.17824976320611,"parker","Pots"
"567",1.11779879151601,"parker","Pots"
"568",1.07209910426559,"parker","Pots"
"569",1.00264386406623,"parker","Pots"
"570",0.953523864153898,"parker","Pots"
"571",0.953523864153898,"parker","Pots"
"572",0.860871523096135,"parker","Pots"
"573",0.862477050211059,"parker","Pots"
"574",0.909487781489421,"parker","Pots"
"575",0.96788588661864,"parker","Pots"
"576",0.991577076358384,"parker","Pots"
"577",0.807554225677694,"parker","Pots"
"578",0.763034146308924,"parker","Pots"
"579",1.26073092083768,"parker","Pots"
"580",1.30310055917668,"parker","Pots"
"581",1.33062501028654,"parker","Pots"
"582",1.22662404548896,"parker","Pots"
"583",1.17302024081969,"parker","Pots"
"584",1.1312591734876,"parker","Pots"
"585",1.11739272547818,"parker","Pots"
"586",1.09795166696505,"parker","Pots"
"587",1.16642748750053,"parker","Pots"
"588",1.21823278947994,"parker","Pots"
"589",1.22110274212464,"parker","Pots"
"590",1.32293885532794,"parker","Pots"
"591",1.36133316813858,"parker","Pots"
"592",1.39313736886088,"parker","Pots"
"593",1.28135605609803,"parker","Pots"
"594",1.3055038994832,"parker","Pots"
"595",1.4044767767891,"parker","Pots"
"596",1.08477514780802,"parker","Pots"
"597",1.02657900414064,"parker","Pots"
"598",0.659200925149521,"parker","Pots"
"599",0.686947711416557,"parker","Pots"
"600",0.703198555116068,"parker","Pots"
"601",0.709309907910256,"parker","Pots"
"602",0.737106624824309,"parker","Pots"
"608",1.34773323995468,"parker","Pots"
"609",1.2714445274364,"parker","Pots"
"610",1.24731984226863,"parker","Pots"
"615",1.2145544017417,"parker","Pots"
"618",1.34691642315581,"parker","Pots"
"619",1.21378897973123,"parker","Pots"
"620",1.25038114436053,"parker","Pots"
"626",0.769966659065136,"parker","Pots"
"627",0.8472245405434,"parker","Pots"
"628",0.834229639963486,"parker","Pots"
"629",0.901836925312615,"parker","Pots"
"630",1.08615183753849,"parker","Pots"
"631",1.02779790620532,"parker","Pots"
"632",1.00704492806215,"parker","Pots"
"633",0.99335359677106,"parker","Pots"
"634",1.04266636350443,"parker","Pots"
"635",1.07447071579852,"parker","Pots"
"636",1.16014264142938,"parker","Pots"
"637",1.24012916120077,"parker","Pots"
"638",1.34594953746632,"parker","Pots"
"639",1.40266584660855,"parker","Pots"
"640",1.30733653479263,"parker","Pots"
"641",1.14260886075077,"parker","Pots"
"642",1.08031523410187,"parker","Pots"
"643",1.21585890676911,"parker","Pots"
"644",1.15024490749078,"parker","Pots"
"645",1.07317586226857,"parker","Pots"
"646",0.963551885724615,"parker","Pots"
"647",1.21591227124799,"parker","Pots"
"660",1.53301347122025,"parker","Pots"
"661",1.52338488042017,"parker","Pots"
"41",0.782803595280959,"green","Pots"
"42",0.722677062152815,"green","Pots"
"43",0.687769262613288,"green","Pots"
"44",0.642517815536701,"green","Pots"
"45",0.597863028514144,"green","Pots"
"46",0.569832623116987,"green","Pots"
"47",0.376080137966205,"green","Pots"
"48",1.81633147581128,"green","Pots"
"49",1.77088649316489,"green","Pots"
"50",1.72730474790828,"green","Pots"
"51",1.70288941025368,"green","Pots"
"52",1.69422337687872,"green","Pots"
"53",1.73926054196283,"green","Pots"
"54",1.83161710481204,"green","Pots"
"55",1.72120429915151,"green","Pots"
"56",1.76042420524328,"green","Pots"
"57",1.81462744631841,"green","Pots"
"58",1.84571048556577,"green","Pots"
"59",1.83074672173691,"green","Pots"
"60",1.99335306478888,"green","Pots"
"61",2.0097079039881,"green","Pots"
"62",2.02028325622043,"green","Pots"
"63",2.03192845993195,"green","Pots"
"64",2.21469368218282,"green","Pots"
"65",2.25820039429607,"green","Pots"
"66",2.30131003835417,"green","Pots"
"67",2.35119199406158,"green","Pots"
"68",1.91375593547552,"green","Pots"
"69",1.90639732549569,"green","Pots"
"70",2.41685714874144,"green","Pots"
"71",2.30429710048955,"green","Pots"
"72",2.2657353443639,"green","Pots"
"73",2.23878623939208,"green","Pots"
"603",0.912165490990386,"green","Pots"
"604",0.83533778923184,"green","Pots"
"605",0.857689577694168,"green","Pots"
"606",1.06036455989388,"green","Pots"
"607",1.10538764714777,"green","Pots"
"611",0.87304067991317,"green","Pots"
"612",0.892369627645789,"green","Pots"
"613",0.810103227991339,"green","Pots"
"614",0.726007531694906,"green","Pots"
"616",1.17072332774971,"green","Pots"
"617",1.15235326876376,"green","Pots"
"621",1.16396051791037,"green","Pots"
"622",1.04472481359471,"green","Pots"
"623",1.03785808295145,"green","Pots"
"624",0.977820788378309,"green","Pots"
"625",0.911584766228562,"green","Pots"
"648",0.709228260957049,"green","Pots"
"649",0.788480717921906,"green","Pots"
"650",0.985375261760718,"green","Pots"
"651",1.01757462943361,"green","Pots"
"652",1.03949676886871,"green","Pots"
"653",1.09222743219608,"green","Pots"
"654",1.13490684553042,"green","Pots"
"655",1.15549282817357,"green","Pots"
"656",0.694026254541756,"green","Pots"
"657",0.654015106353377,"green","Pots"
"658",0.602115333916658,"green","Pots"
"659",1.20221796587758,"green","Pots"
"662",1.27964842519342,"green","Pots"
"663",1.25240896313264,"green","Pots"
"664",1.2730298780068,"green","Pots"
"665",1.30342188690449,"green","Pots"
"666",1.33664535868861,"green","Pots"
"667",1.21039059590053,"green","Pots"
"668",1.14423166588354,"green","Pots"
"669",1.0977797006355,"green","Pots"
"670",1.01839108230678,"green","Pots"
"671",0.994642414712758,"green","Pots"
"672",0.933314757005642,"green","Pots"
"673",0.868575082111711,"green","Pots"
"674",0.856034256561061,"green","Pots"
"675",0.833438193137322,"green","Pots"
"676",0.789748330778595,"green","Pots"
"677",0.73197772246057,"green","Pots"
"678",0.852201988194314,"green","Pots"
"679",0.930455091237002,"green","Pots"
"680",0.497449870085089,"green","Pots"
"681",0.560647566803829,"green","Pots"
"682",0.596764254886491,"green","Pots"
"683",0.594898827890887,"green","Pots"
"684",0.493051391763252,"green","Pots"
"685",0.403294063372124,"green","Pots"
"686",0.824236377975124,"green","Pots"
"687",0.885368726456913,"green","Pots"
"688",0.446417402451869,"green","Pots"
"689",0.493885871398413,"green","Pots"
"690",0.366932346126701,"green","Pots"
"691",0.706847298970555,"green","Pots"
"692",1.1562871261122,"green","Pots"
"693",1.04196378008991,"green","Pots"
"694",0.859403864731675,"green","Pots"
"695",0.940166949514799,"green","Pots"
"696",1.00232100957717,"green","Pots"
"697",0.785707679520378,"green","Pots"
"698",0.745355895676524,"green","Pots"
"699",0.841660788116374,"green","Pots"
"700",0.928379614699217,"green","Pots"
"701",1.0047627077881,"green","Pots"
"702",1.09165928302942,"green","Pots"
"703",1.14258312168034,"green","Pots"
"704",1.19565188595931,"green","Pots"
"705",1.11942751243935,"green","Pots"
"706",0.683650212167676,"green","Pots"
"130",3.74860458143526,"armstrong","Pots"
"147",3.60860098487882,"armstrong","Pots"
"148",3.54340750136892,"armstrong","Pots"
"149",3.54731338176082,"armstrong","Pots"
"150",3.46254655714981,"armstrong","Pots"
"151",3.40909631419771,"armstrong","Pots"
"152",3.45514551942804,"armstrong","Pots"
"153",3.38889910534127,"armstrong","Pots"
"154",3.31955769670951,"armstrong","Pots"
"155",3.24956918520334,"armstrong","Pots"
"156",3.1904846799283,"armstrong","Pots"
"157",3.6183723363624,"armstrong","Pots"
"158",3.54913859642481,"armstrong","Pots"
"159",3.38045001442615,"armstrong","Pots"
"160",3.33320738697432,"armstrong","Pots"
"161",3.31424994486534,"armstrong","Pots"
"162",3.22081155075162,"armstrong","Pots"
"167",2.88426531243586,"armstrong","Pots"
"168",2.98165050489714,"armstrong","Pots"
"169",3.11170824890345,"armstrong","Pots"
"170",2.6953586549756,"armstrong","Pots"
"171",2.85410783948011,"armstrong","Pots"
"172",2.64283458255757,"armstrong","Pots"
"173",2.5800534141438,"armstrong","Pots"
"174",2.44732672567518,"armstrong","Pots"
"175",2.51932573134081,"armstrong","Pots"
"176",2.92454743931922,"armstrong","Pots"
"177",2.48357517866392,"armstrong","Pots"
"178",2.39741936015195,"armstrong","Pots"
"179",2.50651109091189,"armstrong","Pots"
"180",3.04732548156169,"armstrong","Pots"
"181",2.7917996908034,"armstrong","Pots"
"182",2.74754863673756,"armstrong","Pots"
"183",2.3492653033267,"armstrong","Pots"
"184",2.65556645271471,"armstrong","Pots"
"185",2.98074739081767,"armstrong","Pots"
"186",2.53810678550886,"armstrong","Pots"
"187",2.74675144348832,"armstrong","Pots"
"188",2.65389317665306,"armstrong","Pots"
"189",2.64838027801537,"armstrong","Pots"
"190",2.41480193093476,"armstrong","Pots"
"191",3.06517876692033,"armstrong","Pots"
"192",2.58145511683742,"armstrong","Pots"
"193",3.02171421743575,"armstrong","Pots"
"194",2.7236205007275,"armstrong","Pots"
"195",2.92415462117819,"armstrong","Pots"
"196",2.55022174035185,"armstrong","Pots"
"197",2.61514724894422,"armstrong","Pots"
"198",2.68781818814692,"armstrong","Pots"
"199",3.04685001441663,"armstrong","Pots"
"200",2.77232963640884,"armstrong","Pots"
"201",2.74283214432964,"armstrong","Pots"
"202",2.37930551493986,"armstrong","Pots"
"203",2.55418497958711,"armstrong","Pots"
"204",2.61447908707305,"armstrong","Pots"
"205",2.23242150022915,"armstrong","Pots"
"206",2.13130450880269,"armstrong","Pots"
"207",2.1604146103858,"armstrong","Pots"
"208",2.25785508042825,"armstrong","Pots"
"209",2.12599378197894,"armstrong","Pots"
"210",1.68209622636027,"armstrong","Pots"
"211",1.6721152892906,"armstrong","Pots"
"212",1.66097003484848,"armstrong","Pots"
"213",1.67817787779045,"armstrong","Pots"
"214",1.69603572460271,"armstrong","Pots"
"215",1.71987143865971,"armstrong","Pots"
"216",1.71479272419277,"armstrong","Pots"
"217",1.74593506155661,"armstrong","Pots"
"218",1.73631594588907,"armstrong","Pots"
"219",1.76746184930299,"armstrong","Pots"
"220",1.80511405076439,"armstrong","Pots"
"221",1.79789064522755,"armstrong","Pots"
"222",1.82785743070407,"armstrong","Pots"
"223",1.8726385458977,"armstrong","Pots"
"224",1.72812532310833,"armstrong","Pots"
"225",1.66119925048024,"armstrong","Pots"
"226",1.57626122236119,"armstrong","Pots"
"227",1.43952904078107,"armstrong","Pots"
"228",1.5133698763467,"armstrong","Pots"
"229",1.60903404260245,"armstrong","Pots"
"230",1.5891006569422,"armstrong","Pots"
"231",1.58106376737949,"armstrong","Pots"
"232",1.51481556809186,"armstrong","Pots"
"233",1.45462570194857,"armstrong","Pots"
"234",1.40636527973443,"armstrong","Pots"
"235",1.34179351258262,"armstrong","Pots"
"236",1.3096190998667,"armstrong","Pots"
"237",1.39216650893694,"armstrong","Pots"
"238",1.42373595978539,"armstrong","Pots"
"239",1.48423556276145,"armstrong","Pots"
"240",1.52891178658108,"armstrong","Pots"
"241",1.55615091638426,"armstrong","Pots"
"242",1.50500695253823,"armstrong","Pots"
"243",1.4597261939406,"armstrong","Pots"
"244",1.41395176910918,"armstrong","Pots"
"245",1.36120594209035,"armstrong","Pots"
"246",1.30581458287216,"armstrong","Pots"
"247",1.24969810204106,"armstrong","Pots"
"248",1.73266116409911,"armstrong","Pots"
"249",1.73419849078926,"armstrong","Pots"
"250",1.74463101584802,"armstrong","Pots"
"251",1.8142492657256,"armstrong","Pots"
"252",1.93294113761762,"armstrong","Pots"
"253",2.02403861164364,"armstrong","Pots"
"254",2.09195639905359,"armstrong","Pots"
"255",1.78871572509419,"armstrong","Pots"
"256",1.66122767637839,"armstrong","Pots"
"257",1.604778090183,"armstrong","Pots"
"258",1.54203754943102,"armstrong","Pots"
"259",1.47621232873523,"armstrong","Pots"
"260",1.85287875652172,"armstrong","Pots"
"261",1.03139360282385,"armstrong","Pots"
"262",1.10165425189128,"armstrong","Pots"
"263",1.11829964548717,"armstrong","Pots"
"264",1.0378399968083,"armstrong","Pots"
"265",0.993050947446031,"armstrong","Pots"
"266",0.89633240447494,"armstrong","Pots"
"267",0.984648152367979,"armstrong","Pots"
"268",1.09526812471609,"armstrong","Pots"
"269",1.18099404642324,"armstrong","Pots"
"270",1.27004275132153,"armstrong","Pots"
"271",1.30821505282231,"armstrong","Pots"
"272",1.31713057962046,"armstrong","Pots"
"273",1.22833393353499,"armstrong","Pots"
"274",1.15389832534489,"armstrong","Pots"
"275",1.06960749628654,"armstrong","Pots"
"276",1.00154090652604,"armstrong","Pots"
"277",0.922977602616944,"armstrong","Pots"
"278",0.839349631990204,"armstrong","Pots"
"279",0.878892039811653,"armstrong","Pots"
"280",0.940087468013027,"armstrong","Pots"
"281",1.02544586731267,"armstrong","Pots"
"282",1.12613183512815,"armstrong","Pots"
"283",1.25684114184407,"armstrong","Pots"
"284",1.21434065030254,"armstrong","Pots"
"285",1.11128172674437,"armstrong","Pots"
"286",1.02230984536581,"armstrong","Pots"
"287",0.927693212475296,"armstrong","Pots"
"288",1.06234043176016,"armstrong","Pots"
"289",1.16733354883572,"armstrong","Pots"
"290",1.29064968959069,"armstrong","Pots"
"291",1.35104063085534,"armstrong","Pots"
"292",1.04286556844104,"armstrong","Pots"
"293",0.880108165418683,"armstrong","Pots"
"294",0.978448123686379,"armstrong","Pots"
"295",0.885569129552991,"armstrong","Pots"
"296",0.670157030225202,"armstrong","Pots"
"297",0.725763969711418,"armstrong","Pots"
"298",0.798232015999829,"armstrong","Pots"
"299",0.864137986308524,"armstrong","Pots"
"300",0.863798801423871,"armstrong","Pots"
"301",0.805854341107709,"armstrong","Pots"
"302",0.73247754125084,"armstrong","Pots"
"303",0.6983545638589,"armstrong","Pots"
"304",0.735225086137925,"armstrong","Pots"
"305",0.802887677364,"armstrong","Pots"
"306",0.80411933290382,"armstrong","Pots"
"307",0.873378702563349,"armstrong","Pots"
"308",0.951099917326678,"armstrong","Pots"
"309",1.06083226599663,"armstrong","Pots"
"310",1.14359980930771,"armstrong","Pots"
"311",0.998774464388173,"armstrong","Pots"
"312",0.934572493773867,"armstrong","Pots"
"313",1.06701290889703,"armstrong","Pots"
"314",0.926607756965282,"armstrong","Pots"
"315",1.00193359868167,"armstrong","Pots"
"316",0.876385657463877,"armstrong","Pots"
"317",0.824988267883632,"armstrong","Pots"
"318",0.900779360540718,"armstrong","Pots"
"319",0.946752698608038,"armstrong","Pots"
"320",1.16371307582781,"armstrong","Pots"
"321",1.22877773994886,"armstrong","Pots"
"322",0.762995738342787,"armstrong","Pots"
"323",0.792983766917037,"armstrong","Pots"
"324",0.883968756372956,"armstrong","Pots"
"325",0.906497864052112,"armstrong","Pots"
"326",1.00164236146902,"armstrong","Pots"
"327",1.06197315768493,"armstrong","Pots"
"328",0.894486684315496,"armstrong","Pots"
"329",0.858703383396274,"armstrong","Pots"
"330",0.777307055061806,"armstrong","Pots"
"331",0.769195217764931,"armstrong","Pots"
"332",0.914715104458245,"armstrong","Pots"
"333",1.12288803316115,"armstrong","Pots"
"334",0.665514904652351,"armstrong","Pots"
"335",1.0824974971458,"armstrong","Pots"
"336",1.19314978759694,"armstrong","Pots"
"337",1.34830862643658,"armstrong","Pots"
"338",1.38705580597118,"armstrong","Pots"
"339",1.32910165296737,"armstrong","Pots"
"340",1.28632043913392,"armstrong","Pots"
"341",1.79084840557156,"armstrong","Pots"
"342",1.78269933612908,"armstrong","Pots"
"343",1.79810739736652,"armstrong","Pots"
"344",1.81272018349026,"armstrong","Pots"
"345",1.80772824845301,"armstrong","Pots"
"346",1.81888810444233,"armstrong","Pots"
"347",1.81671621101754,"armstrong","Pots"
"348",1.81050318417156,"armstrong","Pots"
"349",1.77518357327556,"armstrong","Pots"
"350",1.5055429297017,"armstrong","Pots"
"351",1.56112076943672,"armstrong","Pots"
"352",1.6161114302462,"armstrong","Pots"
"353",1.67993979132685,"armstrong","Pots"
"354",1.72091314774231,"armstrong","Pots"
"355",1.77176358018661,"armstrong","Pots"
"356",1.81536247746382,"armstrong","Pots"
"357",1.85233575849428,"armstrong","Pots"
"358",1.88001010480007,"armstrong","Pots"
"359",1.85461184443453,"armstrong","Pots"
"360",1.90288781766436,"armstrong","Pots"
"361",1.87281430131016,"armstrong","Pots"
"362",1.86068054611884,"armstrong","Pots"
"363",1.89456752279414,"armstrong","Pots"
"364",1.88673275817943,"armstrong","Pots"
"365",1.83971565194429,"armstrong","Pots"
"366",1.84442694979786,"armstrong","Pots"
"367",1.84153468478845,"armstrong","Pots"
"368",1.87635393730265,"armstrong","Pots"
"369",1.92656209145936,"armstrong","Pots"
"370",1.93688653477647,"armstrong","Pots"
"371",1.93527579335577,"armstrong","Pots"
"372",1.92399697216681,"armstrong","Pots"
"373",1.75545572152891,"armstrong","Pots"
"374",1.68910327920638,"armstrong","Pots"
"375",1.80096503923804,"armstrong","Pots"
"376",1.75014415329109,"armstrong","Pots"
"377",1.70155944220683,"armstrong","Pots"
"378",1.8198792049029,"armstrong","Pots"
"379",1.85908105461399,"armstrong","Pots"
"380",1.88631779290242,"armstrong","Pots"
"381",1.86031758426762,"armstrong","Pots"
"382",1.88708689287587,"armstrong","Pots"
"383",1.91812766010694,"armstrong","Pots"
"384",1.94209010153504,"armstrong","Pots"
"385",1.9698195347081,"armstrong","Pots"
"386",1.99542094588936,"armstrong","Pots"
"387",2.03024894114353,"armstrong","Pots"
"388",2.05144849504214,"armstrong","Pots"
"389",2.06884338542304,"armstrong","Pots"
"390",2.09275746789928,"armstrong","Pots"
"391",2.06563498200504,"armstrong","Pots"
"392",2.04514292261947,"armstrong","Pots"
"393",1.99116029681557,"armstrong","Pots"
"394",2.07070763369278,"armstrong","Pots"
"395",2.10345130418241,"armstrong","Pots"
"396",2.13820503639182,"armstrong","Pots"
"397",2.16509468394987,"armstrong","Pots"
"398",2.21477267524671,"armstrong","Pots"
"399",2.24657109926775,"armstrong","Pots"
"400",2.2573141515564,"armstrong","Pots"
"401",2.27824806859349,"armstrong","Pots"
"402",2.29864777085388,"armstrong","Pots"
"403",2.3219641748413,"armstrong","Pots"
"404",2.13578193853828,"armstrong","Pots"
"405",2.17596069319018,"armstrong","Pots"
"406",2.22020769338883,"armstrong","Pots"
"407",2.26561757341426,"armstrong","Pots"
"408",2.22758554251434,"armstrong","Pots"
"409",2.19191970766415,"armstrong","Pots"
"410",2.13739326710068,"armstrong","Pots"
"411",2.11155616443824,"armstrong","Pots"
"412",2.08761547528448,"armstrong","Pots"
"413",2.00854799761754,"armstrong","Pots"
"414",2.03067292685253,"armstrong","Pots"
"415",2.0636820368246,"armstrong","Pots"
"416",2.13141173735553,"armstrong","Pots"
"417",2.06225714242471,"armstrong","Pots"
"418",2.06173392538525,"armstrong","Pots"
"419",1.78788646835515,"armstrong","Pots"
"420",1.81561919203954,"armstrong","Pots"
"421",1.82468245154048,"armstrong","Pots"
"422",1.81179675848988,"armstrong","Pots"
"423",1.85257206028134,"armstrong","Pots"
"424",1.87279237183407,"armstrong","Pots"
"425",1.88296530054768,"armstrong","Pots"
"426",1.89713322209027,"armstrong","Pots"
"427",1.79694867293331,"armstrong","Pots"
"428",1.78607824779343,"armstrong","Pots"
"429",1.82294874152546,"armstrong","Pots"
"430",1.79947885854019,"armstrong","Pots"
"431",1.77684804542537,"armstrong","Pots"
"432",1.80127971792501,"armstrong","Pots"
"433",1.79435458767073,"armstrong","Pots"
"434",1.76380037319467,"armstrong","Pots"
"435",1.91076552293466,"armstrong","Pots"
"436",1.94779598147833,"armstrong","Pots"
"437",1.9730105713417,"armstrong","Pots"
"438",1.9097114098925,"armstrong","Pots"
"439",1.96032136413699,"armstrong","Pots"
"440",1.99273679938524,"armstrong","Pots"
"441",2.40418616594452,"armstrong","Pots"
"442",2.4095501968015,"armstrong","Pots"
"443",2.49255516892615,"armstrong","Pots"
"444",2.45930268635747,"armstrong","Pots"
"445",2.49372833523763,"armstrong","Pots"
"446",2.52319700811192,"armstrong","Pots"
"447",2.55901163738145,"armstrong","Pots"
"448",2.58055565115328,"armstrong","Pots"
"449",2.60426987776621,"armstrong","Pots"
"450",2.63470906051048,"armstrong","Pots"
"451",2.66580362836296,"armstrong","Pots"
"452",2.65598245937112,"armstrong","Pots"
"453",2.62664992332712,"armstrong","Pots"
"454",2.59875585163133,"armstrong","Pots"
"455",2.63346447384341,"armstrong","Pots"
"456",2.63787538523779,"armstrong","Pots"
"457",2.86867906098477,"armstrong","Pots"
"458",2.86976947516283,"armstrong","Pots"
"459",2.81421243048432,"armstrong","Pots"
"460",2.79957616198959,"armstrong","Pots"
"461",2.91370840623011,"armstrong","Pots"
"462",2.91962660171281,"armstrong","Pots"
"463",2.9054061440299,"armstrong","Pots"
"464",2.87918779452939,"armstrong","Pots"
"465",2.83593759613861,"armstrong","Pots"
"466",2.84234852048575,"armstrong","Pots"
"467",2.89917995140022,"armstrong","Pots"
"468",2.93683131665302,"armstrong","Pots"
"469",2.90044401120673,"armstrong","Pots"
"470",2.77868939790479,"armstrong","Pots"
"471",2.71980275885001,"armstrong","Pots"
"472",3.11701966056201,"armstrong","Pots"
"473",3.10490230213734,"armstrong","Pots"
"474",3.07674868240885,"armstrong","Pots"
"475",3.00896093287313,"armstrong","Pots"
"476",2.97092039688431,"armstrong","Pots"
"477",3.33772487668007,"armstrong","Pots"
"478",3.43370229024555,"armstrong","Pots"
"479",3.39618249458708,"armstrong","Pots"
"480",3.27467196227745,"armstrong","Pots"
"481",3.24285927531752,"armstrong","Pots"
"482",3.19026250615992,"armstrong","Pots"
"483",3.17078429146827,"armstrong","Pots"
"484",3.14937821859507,"armstrong","Pots"
"485",3.17404149467191,"armstrong","Pots"
"486",3.24507020981578,"armstrong","Pots"
"487",3.27045618095844,"armstrong","Pots"
"488",3.23753919100308,"armstrong","Pots"
"489",3.32201401313741,"armstrong","Pots"
"490",3.72095092179682,"armstrong","Pots"
"491",3.77185277152078,"armstrong","Pots"
"492",3.78206898344088,"armstrong","Pots"
"493",3.83899400200664,"armstrong","Pots"
"494",4.40369263707155,"armstrong","Pots"
"495",4.4954196136731,"armstrong","Pots"
"496",4.55046998275282,"armstrong","Pots"
"497",4.43094356864909,"armstrong","Pots"
"498",4.39718956543724,"armstrong","Pots"
"499",4.52110946223666,"armstrong","Pots"
"500",4.62422685004361,"armstrong","Pots"
"501",4.74078974603492,"armstrong","Pots"
"502",4.86037473114124,"armstrong","Pots"
"503",4.96415663642138,"armstrong","Pots"
"1100",0.6655149,"armstrong","NULL"
"2100",0.677692356373938,"armstrong","NULL"
"3100",0.689869812747875,"armstrong","NULL"
"4100",0.702047269121813,"armstrong","NULL"
"514",0.714224725495751,"armstrong","NULL"
"6100",0.726402181869688,"armstrong","NULL"
"710",0.738579638243626,"armstrong","NULL"
"810",0.750757094617564,"armstrong","NULL"
"910",0.762934550991501,"armstrong","NULL"
"1010",0.775112007365439,"armstrong","NULL"
"1110",0.787289463739377,"armstrong","NULL"
"1210",0.799466920113314,"armstrong","NULL"
"1310",0.811644376487252,"armstrong","NULL"
"1410",0.82382183286119,"armstrong","NULL"
"1510",0.835999289235128,"armstrong","NULL"
"1610",0.848176745609065,"armstrong","NULL"
"1710",0.860354201983003,"armstrong","NULL"
"1810",0.872531658356941,"armstrong","NULL"
"1910",0.884709114730878,"armstrong","NULL"
"2010",0.896886571104816,"armstrong","NULL"
"2110",0.909064027478754,"armstrong","NULL"
"2210",0.921241483852691,"armstrong","NULL"
"2310",0.933418940226629,"armstrong","NULL"
"2410",0.945596396600567,"armstrong","NULL"
"2510",0.957773852974504,"armstrong","NULL"
"2610",0.969951309348442,"armstrong","NULL"
"2710",0.98212876572238,"armstrong","NULL"
"2810",0.994306222096317,"armstrong","NULL"
"2910",1.00648367847025,"armstrong","NULL"
"3010",1.01866113484419,"armstrong","NULL"
"3110",1.03083859121813,"armstrong","NULL"
"3210",1.04301604759207,"armstrong","NULL"
"3310",1.05519350396601,"armstrong","NULL"
"3410",1.06737096033994,"armstrong","NULL"
"3510",1.07954841671388,"armstrong","NULL"
